bigram,w1_freq,w2_freq,bigram_freq,tp_b,tp_d,log_lklhd,dice,t_score,z_score,mi_score,mi3_score,g_score,delta_p12,delta_p21
foreign investment,1599,279,31,0.09090909090909093,0.02564102564102564,121.97942146658896,-0.013448316300739562,85.22404772701309,90.76134390900594,8.064123254535192,17.972515875308947,-0.07891416675701039,0.0995850132424636,0.018945971522675284
conventional wisdom,269,164,33,0.25,0.16666666666666666,195.2788917273283,2.1258922333796457,265.39393971577806,308.2392955343151,11.492382231641585,21.581170470358487,-0.5235088541451315,0.16744285296740402,0.10922894457715153
landless tribes,65,171,32,0.16666666666666666,1.0,222.69393942505118,2.771181309504119,447.46975074412194,595.6169930809244,13.436782151543484,23.43678215154349,-0.5928195515707888,0.1576185918812396,0.32985251131618365
recent research,1149,2640,23,0.012195121951219513,0.037037037037037035,47.83166665583849,-1.8578869502762696,24.650079789999523,25.023982349435247,4.868079138622923,13.915203050736947,-0.951636928862236,0.008338642134517625,0.018939602064607958
technical assistance,258,446,27,0.06666666666666668,0.09090909090909093,134.31806653738022,0.9437209661558452,144.1333231347459,156.03139429229026,9.81976282627775,19.329537830604686,0.04434066896755726,0.05701547065604413,0.0946210575559065
foreign affairs,1599,249,29,0.08333333333333333,0.02564102564102564,115.2438671886921,-0.1803704136547977,84.2562358687754,89.89100566403948,8.132027319036997,17.84798930929214,-0.011526653408067055,0.10390156000505353,0.01774862246052876
national interest,1907,1458,33,0.02631578947368421,0.01492537313432836,80.95806279778479,-0.6556251718407476,37.21289168424067,37.99203749651649,5.514532466176598,15.603320704893505,-0.0028136161187102236,0.02163791467136005,0.016631902252541495
sexual desire,1314,738,29,0.0625,0.0196078431372549,93.82532981783152,-0.3270652933394033,55.559139641328564,57.29726284335197,6.847756908202684,16.56371889845783,-0.3457690087079733,0.03746860174064073,0.02140187234763884
social groups,5779,2232,25,0.013888888888888888,0.008695652173913044,24.6805589646101,-2.689030727184873,11.711654480743626,11.835408813322404,2.900133202827773,12.187845582377221,-0.9132893627032728,0.009578458025425179,0.003728200802712625
new government,4878,3518,28,0.016393442622950817,0.005649717514124294,24.089931949973106,-2.4303672078197325,11.049454570346077,11.154192561478002,2.651743591247297,12.266453435362505,-0.7067058869758208,0.006631315407197488,0.004794728906621614
educational institutions,951,832,26,0.027027027027027032,0.02127659574468085,86.25984211266041,-0.4406849114483909,55.26480547860611,56.91140124267192,6.983700948597275,16.38458038487946,0.3959120870306482,0.030056176776983363,0.026396106729272485
genetic support,164,1275,25,0.027027027027027032,0.16666666666666666,109.7051329538226,-0.25241565903265056,98.72901442881674,107.04659904831915,8.847025132868257,18.134737512417708,-0.410138853808044,0.019188190629112815,0.13194420506380528
social structure,5779,913,26,0.03125,0.008695652173913044,44.70916464179754,-2.318509384659898,20.665638550504497,21.056700246198357,4.246366993039107,13.647246429321289,-0.7518607097068057,0.026190838488431532,0.00424190539661214
political activity,5244,658,24,0.03448275862068965,0.005917159763313609,48.051341481506824,-2.368748951640356,23.883418153023683,24.424060447902075,4.743569236221998,13.913494237664306,-0.20074257060346887,0.033830932369258424,0.0043849969056417365
ordinary people,125,4256,31,0.010869565217391304,0.3333333333333333,115.77058481425048,-1.2089258052362537,73.97759657830251,82.99430074069558,7.810132069681437,17.718524690455183,-0.696023493636339,0.007198710453051114,0.19761415473736052
fixed exchange,100,643,28,0.05882352941176471,0.5,152.62337005883458,0.9726581511872312,187.3539051821634,216.56079978406743,10.71182628441277,20.326536128527977,-0.8805453652591415,0.0417028000468507,0.21858308148453126
particular interest,1190,1458,28,0.02631578947368421,0.024390243902439025,75.99035516381264,-0.7861695921669762,40.15977447072392,41.04507725656305,5.9578365389932,15.572546383108405,-0.3509622518930771,0.01853365807111811,0.022610098721317414
daily ed,258,32,32,1.0,0.1111111111111111,226.9504878297448,2.532394449917003,460.9062190401548,691.1395824872283,13.865775224034586,23.865775224034575,0.1100008952143285,0.4999330182247545,0.11033651928164108
solar neutrino,228,57,32,0.5,0.1111111111111111,218.2185270413756,2.552916773790348,412.7658276552248,550.8406117335129,13.211222451128357,23.211222451128357,0.3494466667066269,0.3594913681399898,0.12306212400547395
political process,5244,2123,34,0.022222222222222227,0.005917159763313609,45.44445572048426,-1.6851913444391025,18.0566294550947,18.304470737777,3.5561246945810456,13.731050377081726,-0.23614305266113056,0.014402949820453944,0.005890929030997855
musical instruments,194,358,31,0.07142857142857142,0.125,170.50015595555303,1.646297775403571,205.49162971433856,230.7142025703495,10.74747017039333,20.655862791167078,0.4380821348013586,0.07964114973155621,0.13768483648707766
original appropriation,503,155,32,0.16666666666666666,0.1111111111111111,173.39563023298982,1.5041449731128291,198.38854483164056,224.78219932202785,10.626463484378071,20.62646348437807,-0.3435594348552584,0.1709924144583845,0.05977284204704099
other cases,8884,924,30,0.037037037037037035,0.004545454545454545,44.24205128848553,-2.454760809083086,18.703687386200528,19.10886016589303,3.8151503561033193,13.628931547320352,-0.4288600809750008,0.02914523687731178,0.003125645736460282
academic year,633,1909,24,0.025,0.04,69.32026275247335,-1.168811381131604,41.22128385483062,42.279883139899894,6.2573019033467165,15.427226904789029,-0.7409423061918955,0.012251610773012685,0.03603427949672336
different levels,2783,1139,26,0.03125,0.0125,55.748660437762744,-1.555496720967486,27.284880666049823,27.758179181260093,4.981464972559212,14.382344408841393,-0.6052351114565007,0.02159554942927316,0.00896032423163941
corporate executives,220,46,23,0.3333333333333333,0.1,156.03240740299225,1.7617216932517774,348.52579433814435,448.65731579966746,13.095642765933174,22.1427666780472,0.4499168706789982,0.3332762165273882,0.09463826261691542
scientific knowledge,597,2032,35,0.018518518518518517,0.045454545454545456,111.94492744654416,-0.1396432275769186,59.51509090377357,61.79126529491985,6.796013688365834,17.054579722255767,0.18202970081044298,0.01677777370917612,0.054852443307907006
raw materials,100,367,34,0.07142857142857142,0.25,206.1831262111664,2.111530601212169,287.73525036770576,348.19783799641755,11.80097287809024,21.97589856059092,0.5675407059248103,0.08476206693179929,0.2536360657026046
spotted cattle,55,124,25,0.14285714285714285,0.5,179.39959900826213,2.448508591452505,449.3296682235393,594.0597789141012,13.785302645321028,23.073015024870475,0.2491942285141523,0.16777095508612958,0.3124678060888033
military power,1252,2600,31,0.016666666666666666,0.0196078431372549,70.31171499192715,-1.0260354198530537,32.17731303772137,32.79448570287776,5.196884034996279,15.105276655770028,-0.1016196717528983,0.011457632686392024,0.023487520068954527
high schools,2193,846,35,0.03448275862068965,0.022222222222222227,99.44692631065844,-0.34366886745113123,48.3135839314232,49.74352681557421,6.183081546609262,16.441647580499193,-0.14889066528849032,0.03915852307773557,0.01548955180367704
military aid,1252,662,24,0.06666666666666668,0.0196078431372549,77.04334038496017,-0.7681843247769262,49.866473426851606,51.276462976004545,6.801258726439159,15.97118372788147,-0.6317796130746249,0.034660463256639344,0.01863692748821277
joint venture,170,23,23,1.0,0.16666666666666666,171.35040223598483,2.146257104133277,479.0090507483515,721.847666021839,14.467611543320134,23.51473545543416,-0.20854475189305707,0.4999558637133779,0.11916501284809795
major role,1751,2268,32,0.020408163265306117,0.017241379310344827,68.13241657614708,-0.9954138522251508,29.979963855651217,30.49584856326025,4.9558341860820505,14.955834186082045,-0.3108608828769955,0.013458626249541595,0.017358770434194436
free market,1041,963,28,0.03225806451612903,0.037037037037037035,89.00739825516939,-0.3937187779553726,52.864242740327434,54.3730780002201,6.749211060372566,16.363920904487774,-0.4237573895732113,0.02798407985138637,0.025942735842757487
linear hearing,152,420,36,0.16666666666666666,0.2,204.25373907387257,2.0089331247700075,241.1512604835913,279.4846148677994,11.084754449790445,21.424604452675066,-0.49589997354931503,0.07890790520388655,0.19138032618874173
sexual harassment,1314,40,26,0.5,0.0196078431372549,141.6395846679807,-0.056501442790350936,171.4281897141273,222.48794401928487,10.89576454238924,20.296643978671423,0.27145523616874306,0.3935983477008952,0.01939259971549076
military regimes,1252,251,28,0.1,0.0196078431372549,116.16059412807226,0.00830463141742353,91.64892632409669,97.75184973579037,8.422795000632052,18.037504844747254,0.2408692552769516,0.10003346345518266,0.021809835441315942
academic performance,633,1245,32,0.022222222222222227,0.04,111.76734687387943,0.07667251458080769,67.67963030064344,70.28442931124916,7.289010763074052,17.289010763074053,0.3796488891949894,0.024894408393048968,0.047797157547010284
previous studies,418,2134,24,0.0196078431372549,0.09090909090909093,75.39383339136839,-1.1743709064735044,47.72947916673229,49.377885205430744,6.695261387273687,15.865186388715994,-1.0154062981678675,0.011012892358771134,0.05374488468752012
national identity,1907,649,35,0.037037037037037035,0.01492537313432836,111.3935156017542,-0.10008516700295406,59.0108255988049,61.18597902557914,6.76712170009091,17.025687733980842,0.5825062860696134,0.0506747085339508,0.017854181241505392
other issues,8884,1237,27,0.02325581395348837,0.004545454545454545,31.445119090378284,-2.8029661697140353,14.078520040226419,14.308739885671391,3.2422665190979565,12.752041523424893,-0.4659501633522238,0.019059455490479525,0.0027088955177782576
monetary protectionism,488,24,24,1.0,0.05555555555555555,157.66569830477238,1.0406419844973458,300.370406965851,435.1949252356002,12.946265141894953,22.116190143337263,-0.12188981760903685,0.4998733133542263,0.04686876875863286
following year,920,1909,29,0.025,0.038461538461538464,79.22338860481976,-0.7793934019808375,41.27569220701482,42.264508395725336,5.990892036237098,15.706854026492241,-0.6971408416604672,0.01472507159133726,0.030063081744703686
real life,928,2896,31,0.013888888888888888,0.04,75.24605699628593,-1.015677564811594,35.458958665135505,36.266012104875564,5.473371907633936,15.381764528407686,-0.440601133437259,0.010350164060713122,0.031573996024967306
social system,5779,3432,28,0.010752688172043013,0.008695652173913044,21.181951291859146,-2.563176812233586,9.975164857883108,10.07066066162039,2.442919409440295,12.057629253555502,-0.860943755058717,0.0065942931536454134,0.003931487069461236
commercial fishers,410,41,30,0.5,0.06666666666666668,195.44087248295543,1.816601710279416,333.0161437965185,454.05869483039305,12.746860970942825,22.560642162159862,0.4738629185838049,0.42242877156154535,0.06817117319146747
civil servants,456,46,32,0.5,0.09090909090909093,204.49501795321706,1.8553417571681177,321.79226412226035,433.56560165597915,12.520550509236086,22.520550509236077,0.07138005295428787,0.4101380299482476,0.06556182734740182
common interests,1322,892,26,0.03125,0.02631578947368421,77.44473712146281,-0.7450527095383312,45.30267838822502,46.437704573874115,6.408035836170933,15.80891527245312,-0.3608520144225645,0.0279793181760867,0.019056291538199502
anal intercourse,37,85,26,0.25,0.5,201.88521306961772,2.9579359404334564,610.1382271127533,909.8371330411394,14.958597895832279,24.359477332114462,0.5420654485882591,0.23422462776955086,0.412676344068088
other students,8884,7042,31,0.006944444444444444,0.004545454545454545,4.5084661692380905,-3.0563092366466966,3.615358728326352,3.654992115125192,0.9324356004346024,10.840828221208351,-0.7202394298306612,0.0020815604107772504,0.0016522608145769428
military forces,1252,714,23,0.043478260869565216,0.0196078431372549,71.54213406145574,-0.9272906776915014,46.070673797717426,47.26267350046271,6.630765324553133,15.677889236667154,-0.3650722334878534,0.030882638887892038,0.017853869460043092
military officers,1252,246,36,0.08333333333333333,0.0196078431372549,157.2157971933484,0.7233011591056355,116.92243257748312,127.04005499178407,8.814394128628294,19.154244131512915,0.9459410718321396,0.12733461498419968,0.027886444016195642
rural settings,483,267,27,0.05555555555555555,0.05882352941176471,131.73907919228077,0.8587233131480085,136.6455058611877,147.37532803781374,9.655314671097981,19.165089675424923,0.5479935219082167,0.0917113459042584,0.05287185828375469
various ways,1132,1220,25,0.028571428571428567,0.03571428571428571,70.30625653266907,-0.9423080561561848,40.267952165977356,41.15028414126839,6.123534993950432,15.41124737349988,-0.8130431750894114,0.019786498926193462,0.021290949437047825
visual impairments,369,28,28,1.0,0.06666666666666668,190.42884775251147,1.7913426040689733,368.4649698191532,540.5805671622834,13.349525473397446,22.96423531751265,0.1294580672368868,0.4999042032448879,0.07052169748036302
various types,1132,976,31,0.037037037037037035,0.03571428571428571,98.62390840798616,-0.1750867065580913,55.66640405367258,57.34571019084751,6.755803209449946,16.664195830223697,-0.4191880600263953,0.030490686081966506,0.026401860867027473
semantic data,94,1903,25,0.020408163265306117,0.25,112.07302644848824,-0.7115830074739612,102.18659786776227,115.76137690557483,9.072209971280904,18.359922350830352,-0.3786153405992347,0.012942399727450628,0.2095901890242356
common currency,1322,156,29,0.14285714285714285,0.02631578947368421,130.92809581011534,0.13099948953398796,113.58697803811441,125.1123132411242,9.081074794215471,18.797036784470613,0.08133094109347849,0.15641363484569748,0.021425079370253525
new knowledge,4878,2032,25,0.018518518518518517,0.005649717514124294,29.704543881118298,-2.4771592111866414,13.831107259969457,13.983932645796775,3.280099939664214,12.567812319213662,-0.5063809585997331,0.01088871609229708,0.004571615501629778
old man,800,1251,32,0.030303030303030307,0.05,105.3178453668952,-0.04644194800731216,60.257925642954476,62.262393187670526,6.944280215517295,16.944280215517292,-0.3925985975149141,0.0247338770523414,0.03813683844567981
hard currency,320,156,35,0.14285714285714285,0.125,205.02513467520473,2.1658088929700807,263.6547888920088,307.323748519952,11.398955182653197,21.657521216543127,0.3178708106706673,0.18316299646481976,0.0985510476149549
